id,标题,评分,上映日期,海报,主演,地区,电影类型,评论人数
30346025,电话,7.6,2020-11-27,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2625879789.jpg,"朴信惠, 全钟瑞, 金成铃, 李艾, 李东辉, 朴浩山, 吴正世, 严彩英, 金敏荷",韩国,"剧情, 惊悚",165281
35422807,扬名立万,7.4,2021-11-11,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2881817779.jpg,"尹正, 邓家佳, 喻恩泰, 杨皓宇, 陈明昊, 秦霄贤, 张本煜, 柯达, 邓恩熙, 余皑磊, 白客, 赵文瑄, 小爱, 周奇, 熊黎, 吴谨西, 吕云骢, 于白水",中国大陆,"剧情, 喜剧, 悬疑",801626
2997052,吾栖之肤,7.6,2011-08-17,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1221998208.jpg,"安东尼奥·班德拉斯, 埃伦娜·安纳亚, 玛丽萨·帕雷德斯, 扬·科奈特, 布兰卡·苏亚雷斯, 罗伯托·阿拉莫, 费尔南多·卡约, 爱德华·费尔南德斯, 何塞·路易斯·戈麦斯, 苏西·桑切斯, 巴巴拉·莱涅, 安娜·梅纳, Buika, 阿古斯丁·阿莫多瓦, 米格尔·阿尔莫多瓦, 查马·鲁伊斯, 费尔南多·伊格莱西亚斯","西班牙, 美国","剧情, 悬疑, 惊悚",139526
1308685,烟花,8.3,1995-08-12,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505448947.jpg,"山崎裕太, 奥菜惠, 反田孝幸, 兰迪·黑文斯, 小桥贤儿, 樱木研仁, 麻木久仁子, 光石研, 小山励基, 山崎一, 深浦加奈子, 田口智朗, 石井苗子, 酒井敏也, 蛭子能收, 中岛阳子",日本,"剧情, 儿童",34595
19976058,念书的孩子,8.6,2012-06-15,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2461375551.jpg,"江化霖, 李佳奇, 徐巾淇",中国大陆,"剧情, 儿童",14318
1793904,决战犹马镇,8.0,2007-09-07,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p443323143.jpg,"罗素·克劳, 克里斯蒂安·贝尔, 罗根·勒曼, 达拉斯·罗伯特斯, 本·福斯特, 彼得·方达, 凡妮莎·肖, 艾伦·图代克, 卢斯·雷恩斯, 格瑞辰·摩尔, 约翰尼·威特沃斯, Jason Rodriguez, 阿荣·希弗, 凯文·杜兰, Darren Gibson, Brian Brown, 本杰明·佩特里, J·内森·西蒙斯, 比利·洛克伍德, 詹姆斯·布莱克本, 格拉德·斯万, 卢克·威尔逊, Barbara Bartleson",美国,"动作, 犯罪, 剧情, 西部",47386
2136204,陆小凤传奇之陆小凤前传,8.0,2007-01-03,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2414132191.jpg,"张智霖, 张智尧, 杨丽菁, 张磊, 王正权, 黄平环, 林涵, 唐启荣",中国大陆,"剧情, 动作, 爱情, 悬疑, 武侠, 古装",25689
4133814,线人,7.4,2010-08-24,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p586242594.jpg,"谢霆锋, 张家辉, 桂纶镁, 陆毅, 苗圃, 廖启智, 钟舒漫, 吴浩康, 郭政鸿, 梁小冰, 黄浩坤, 黎志伟, 张赞生, 戚务振, 黄锐生, 李剑荣, 姜皓文, 周志强, 詹小玲, 张立峰, 陈莎, 李成昌, 尹扬明, 颜子菲, 黄伟辉, 金刚, 严嘉仪, 何华超, 李叶健","中国香港, 中国大陆","动作, 剧情, 惊悚",150205
1293596,离开拉斯维加斯,8.1,1995-10-27,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p860190615.jpg,"尼古拉斯·凯奇, 伊丽莎白·苏, 朱利安·山德斯, 理查德·刘易斯, 斯蒂文·韦伯, Kim Adams, 艾米丽·普格特, Stuart Regen, 瓦莱丽亚·戈利诺, 格拉汉姆·贝克尔, 艾伯特·亨德森, Shashi Bhatia, 凯莉·洛维, Anne Lange, 托马斯·科帕切, 文森特·沃德, 卢辛达·珍妮, 弗伦奇·斯图尔特, 埃德·劳特尔, Waldemar Kalinowski, 朱利安·列侬, 迈克尔·A.戈尔杰, 玛莉丝卡·哈吉塔, 马克·科波拉, 鲍勃·拉菲尔森, 劳里·梅特卡夫, 大卫·布里斯宾, 杰瑞米·乔丹, 山德·贝克利, 戈登·迈克尔斯, Camille King, 肖妮·史密斯, 李·厄米, 保罗·奎恩, Davidlee Willson, 丹尼·赫斯顿, 迈克·菲吉斯",美国,"剧情, 爱情",38034
1850963,花魁,8.1,2007-02-24,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p656858958.jpg,"土屋安娜, 木村佳乃, 安藤政信, 椎名桔平, 永濑正敏, 远藤宪一, 成宫宽贵, 菅野美穗, 石桥莲司, 萨布, 月船沙罗罗, 涩川清彦, 山口爱, 长塚圭史, 清水伸, 斋藤飞鸟, 古厩智之, 松下惠, 照屋年之, 影山英俊, 小泉今日子, 星野晶子, 津田宽治, 山口爱, 水野智则, 翁华荣, 庵野秀明, 忌野清志郎, 大森南朋, 小栗旬, 村松利史, 美波, 夏木真理, 丸山智己, 吉川爱, 近野成美, 蜷川美穗, 中村友理, 仓内沙莉, 山本浩司, 小池彩梦",日本,"剧情, 历史",90877
1304942,两小无猜,8.5,1971-04-21,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1132971627.jpg,"马克·莱斯特, 特雷西·海德, 杰克·瓦尔德, 罗伊·金尼尔, Kay Skinner, Sheila Steafel, 蒂姆·怀尔顿, 特蕾西·里德, Ken Jones, 阿什利·奈特, John Gorman, 詹姆斯·科辛斯, 希尔达·巴里, 基思·巴伦, Robin Hunter, Leonard Brockwell",英国,"剧情, 爱情",44253
26357945,恐袭波士顿,8.0,2017-11-17,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502466029.jpg,"马克·沃尔伯格, 凯文·贝肯, 约翰·古德曼, 米歇尔·莫纳汉, J·K·西蒙斯, 梅莉莎·班诺伊, 亚历克斯·沃尔夫, 欧阳万成, 瑞秋·布罗斯纳安, 埃里卡·麦克德莫特, 克里斯朵夫·奥谢, 文森特·库拉托拉, 詹姆斯·科尔比, 迪牟诺罗凯茨, 阿德里安·M·蒙波因特, 巴拉克·奥巴马, 拉里·尤登, 伊利亚·郭, 玛塞拉·贾拉米洛, 拉娜·康多, 凯文·德科斯泰",美国,"剧情, 历史, 惊悚",106909
1292067,冰血暴,8.0,1996-03-08,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2178583078.jpg,"威廉姆·H·梅西, 史蒂夫·布西密, 彼得·斯特曼, 弗兰西斯·麦克多蒙德, 哈威·普雷斯内尔, 梅莉莎·彼得曼, 史蒂夫·里维斯, 拉里·布兰登伯格, 约翰·卡洛·林奇, 斯蒂夫·朴, José Feliciano, 克里斯汀·鲁德鲁德, 托尼·登曼","美国, 英国","犯罪, 剧情, 惊悚",101299
1291847,十七岁的单车,7.8,2001-02-17,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1457108531.jpg,"崔林, 李滨, 周迅, 高圆圆, 李梦男, 赵毅维, 李爽, 汪妍, 张蕾, 常佳茵, 庞燕, 周芳菲, 谢荐, 马玉红, 李坚, 张扬, 王育忠, 惠维, 纪华, 张宇, 任厚刚, 李爽","中国大陆, 中国台湾, 法国",剧情,115879
1296769,巴尔扎克与小裁缝,8.0,2002-10-09,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1119158729.jpg,"周迅, 刘烨, 陈坤, 王双宝, 丛志军, 王宏伟, 肖雄, 陈炜","中国大陆, 法国","传记, 剧情, 爱情",51595
26389148,赴汤蹈火,8.1,2016-05-16,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2351955874.jpg,"克里斯·派恩, 本·福斯特, 杰夫·布里吉斯, 凯蒂·米克松, 凯文·兰金, 戴尔·迪奇, 吉尔·伯明翰, 马琳·爱尔兰, 梅勒妮·帕帕拉, 迪兰·科宁, 巴克·泰勒, 安伯·明迪桑德, 海蒂·索兹蒙, 约翰-保罗·霍华德, 梅丽萨洛艾莉丝, 泰勒·谢里丹, 洛拉·玛汀内斯-康宁安, 杰克莫·巴泽尔, 特里·戴尔·帕克斯",美国,"剧情, 犯罪, 西部",70382
1499148,蓝莓之夜,7.7,2007-12-22,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2237042966.jpg,"裘德·洛, 诺拉·琼斯, 查得·R·戴维斯, 卡佳·布铭邦, 蕾切尔·薇兹, 娜塔莉·波特曼, 猫女魔力, 弗兰基·费森, 大卫·斯特雷泽恩, 安德莱内·列诺斯, 本杰明·凯恩, 迈克尔·德拉诺, 扬·福尔克, 蒂·艾萨基尔多, 劳里·约翰逊, 杰姬·摩尔, Kenon Walker, Alexandria Lee","美国, 法国, 中国大陆, 中国香港","剧情, 爱情",165829
2976111,狗狗与我的十个约定,8.1,2009-01-26,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1093145688.jpg,"田中丽奈, 加濑亮, 福田麻由子, 丰川悦司, 高岛礼子, 大泽茜, 泷正则, 藤井美菜, 矢岛健一, 池胁千鹤, 布施明, 岸部一德, 笹野高史, 草野康太",日本,"剧情, 喜剧, 爱情",66092
35372415,套装,7.9,2022-02-14,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2868098898.jpg,"马克·里朗斯, 西蒙·拉塞尔·比尔, 强尼·弗林, 妮基·阿姆卡-伯德, 佐伊·达奇, 阿伦·梅迪扎德, 迪伦·奥布莱恩, 乔纳森·麦克莱恩, John Gumley-Mason, Stephen Knox, Steve Chatfield, Michal Forejtek, Lauris Karklins, William Keetch, Scoop Wasserstein, Ryan Hall, Chiedu Agborh, Michael Addo",美国,"剧情, 犯罪, 惊悚",99787
30257787,一秒钟,7.6,2020-11-27,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2624442174.jpg,"张译, 刘浩存, 范伟, 余皑磊, 张邵勃, 李延, 于洋, 刘云龙, 常海军, 曹瑞, 唐孜悦, 李晓川, 于滨, 陈永胜, 燕磊",中国大陆,剧情,282956
25815008,依然爱丽丝,8.0,2014-09-08,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2208286457.jpg,"朱丽安·摩尔, 凯特·波茨沃斯, 肖恩·麦克雷, 亨特·帕瑞施, 亚历克·鲍德温, 塞斯·吉列姆, 克里斯汀·斯图尔特, 艾琳·达克, 丹尼尔·格罗尔, 奇拉格洛里, 奥拉·卡西迪","美国, 法国",剧情,72199
26677495,帕特森,8.1,2016-05-16,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2385215679.jpg,"亚当·德赖弗, 格什菲·法拉哈尼, 内利, 里兹万·曼吉, 巴里·沙巴卡·亨利, 特雷弗·帕勒姆, 特洛伊·T·帕勒姆, 布莱恩·麦卡锡, 弗兰克·哈茨, 小路易斯·达·席尔瓦, 琪森·哈蒙, 威廉·杰克森·哈珀, 马索·曼恩, 卡拉·海沃德, 杰瑞德·吉尔曼, 斯特林·杰里斯, 欧文·艾斯特罗斯, 永濑正敏, 杰登·迈克尔","美国, 法国, 德国",剧情,56929
1296992,洛丽塔,7.8,1962-06-13,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2564348169.jpg,"詹姆斯·梅森, 谢利·温特斯, 苏·莱恩, 加里·科克雷尔, 杰里·斯托文, 黛安娜·戴克, 露易丝·麦斯威尔, 塞克·林德, 比尔·格林, 雪莉·道格拉斯, 玛丽安·斯通, 詹姆斯·戴伦福思, 科林·梅特兰, 特里·基尔伯恩, C·丹尼尔·沃伦, 彼得·塞勒斯, 艾德·毕肖普, 彼得·库欣, 苏珊·吉布斯, 斯坦利·库布里克, 克里斯托弗·李, 伊莎贝·卢卡, 罗伯塔·肖尔, 罗纳德·皮卡普, 哈莉·赫里什","美国, 英国","剧情, 爱情, 情色",107863
1461964,小兵张嘎,7.9,1963,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551228339.jpg,"安吉斯, 张莹, 葛存壮, 吴克勤, 王澍, 黄素影, 安然, 袁其励, 张平, 于绍康, 陈志坚, 管宗祥, 封顺, 李健, 李孟尧, 程汉焜, 王炳彧, 于中义, 周森冠, 程学钦, 侯冠群, 李小燕",中国大陆,"剧情, 儿童, 战争",44034
1300752,座头市,8.1,2003-09-06,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p764956816.jpg,"北野武, 浅野忠信, 大楠道代, 井口薰仁, 橘大五郎, 大家由祐子, 夏川结衣, 岸部一德, 石仓三郎, 柄本明, 樋浦勉, 芦川诚, 森下能幸, 六平直政, 小林太树, 早乙女太一, 津田宽治, 宫松, 田中要次, 吴宗洋, 奥本东五, 吉田绚乃, 林田麻里, 清水伸, 星野晃",日本,"动作, 喜剧, 犯罪, 剧情, 音乐",52089
1303521,特写,8.9,1990-02-01,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2350715785.jpg,"莫森·玛克玛尔巴夫, 阿巴斯·基亚罗斯塔米",伊朗,"犯罪, 剧情",22863
27198855,印度合伙人,7.7,2018-12-14,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2540940050.jpg,"阿克谢·库玛尔, 拉迪卡·艾普特, 索娜姆·卡普尔, 乔蒂·苏巴, 森尔·辛, 阿米达普·巴强, 雷·拉维",印度,"剧情, 喜剧, 传记",113156
2275370,战略特勤组,7.9,2011-07-10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p498359093.jpg,"麦克·辛, 塞缪尔·杰克逊, 凯瑞-安·莫斯, 布兰登·罗斯, 斯蒂芬·鲁特, 吉尔·贝罗斯, 马丁·唐文, 比尔·A·琼斯, 妮卡尔·扎德甘, 达约·阿德, Jillian Bruno, 萨沙·罗伊茨, 克里斯·麦加瑞, 约书亚·哈尔托, 杰夫·米德, 奥斯汀·尼可斯, 维森特·拉雷斯卡, 本尼托·马丁内斯, 霍尔姆斯·奥斯本, 克里克·B·R·沃勒尔, 雅各布·萨尔瓦提",美国,"剧情, 悬疑, 惊悚",64483
1303364,资产阶级的审慎魅力,8.2,1972-09-15,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1712426795.jpg,"费尔南多·雷伊, 保罗·弗朗克尔, 德菲因·塞里格, 布鲁·欧吉尔, 斯特凡·奥德朗, 让-皮埃尔·卡塞尔, 朱利安·贝尔托, 米莱娜·伍柯迪克, 玛丽亚·加布里埃拉·玛雅, 克洛德·皮埃普吕, 穆尼, 皮埃尔·马格隆, 弗朗索瓦·麦斯特, 米歇尔·皮科利, 乔治·杜坎, 克洛德·耶热, 皮埃尔·拉里, 罗贝尔·勒贝亚尔, 阿里克斯·马赫, 贝尔纳·米松, 罗伯特·帕蒂, 雅克·里斯帕尔, 罗歇·卡恰, Maxence Mailfort, Amparo Soler Leal, Madeleine Bouchez","法国, 意大利, 西班牙","喜剧, 剧情, 奇幻",39890
1484091,水果硬糖,7.5,2006-04-28,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2168294290.jpg,"艾利奥特·佩吉, 帕特里克·威尔森, 吴珊卓, 欧德莎·雷, G·J·艾希顿坎普",美国,"剧情, 犯罪, 惊悚",224522
20515070,军中乐园,7.5,2014-09-05,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2244406291.jpg,"阮经天, 万茜, 陈意涵, 陈建斌, 王柏杰, 苗可丽, 陈大天, 洪都拉斯, 吴志庆, 廖启智, 石知田, 陈以文, 黄健玮, 脱一然, 陈仲熙, 谢俊慧, 饶星星, 李迪恩, 雷婕熙, 林子熙, 施名帅, 王淮仲, 梁以辰, 叶良财, 王博玄, 张哲豪, 王锐, 项洪, 尚国伟, 程相银, 萧子墨, 余月如, 王千航","中国台湾, 中国大陆","剧情, 历史, 爱情",111253
34863472,美好的世界,8.3,2020-09-10,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2626901169.jpg,"役所广司, 仲野太贺, 长泽雅美, 桥爪功, 梶芽衣子, 六角精儿, 北村有起哉, 白龙, 木村绿子, 安田成美, 奥野瑛太, 康巢恩, 槙田雄司, 松泽匠, 田村健太郎, 松冈依都美, 松浦祐也, 高桥周平, 松浦慎一郎, 白鸟玉季, 松角洋平, 三浦透子, 山田真步, 樱木梨奈, 諫早幸作, 井上肇, 内村遥",日本,"剧情, 犯罪",33179
4843637,最爱,7.4,2011-05-10,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p907440218.jpg,"章子怡, 郭富城, 濮存昕, 蒋雯丽, 蔡国庆, 王宝强, 李丹阳, 陶泽如, 孙海英, 李建华, 胡泽涛, 姜文, 陆川, 冯小刚, 张伸, 刘琳, 郭永章, 伊力奇","中国大陆, 中国香港","剧情, 爱情",180106
2464346,白丝带,8.2,2009-09-17,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196608840.jpg,"克里斯蒂安·富里道尔, 恩斯特·雅各比, 莉奥妮·贝尼希, 乌尔里希·图库尔, 尤拉西纳·拉尔迪, 费昂·穆特尔特, 迈克尔·克兰茨, 布尔格哈特·克劳斯纳, 斯特菲·库内特, 玛丽亚·德拉格斯, 莱纳德·朴罗夏夫, 勒文·亨宁, 乔安娜·布塞, 尤马·阿梅克, 蒂伯特·塞瑞尔, 约瑟夫·贝尔比奇, 加布里拉·玛利亚·施迈德, 雅尼娜·福茨, 恩诺·特雷布斯, 西奥·特里布斯, 赖纳·博克, 苏珊娜·洛塔尔, 罗珊妮·杜兰, 米利安·查特连, 布兰科·萨马罗夫斯基, 比吉特·米尼希迈尔, 塞巴斯蒂安·胡克, 凯-皮特·马立纳, 德特勒夫·布克, 玛丽莎·格罗瓦尔德, 文森特·克鲁格, 塞巴斯蒂安·拉奇, 马辛·泰罗尔, 塞巴斯蒂安·波拉克","德国, 奥地利, 法国, 意大利","剧情, 悬疑",35438
1296757,随心所欲,8.5,1962-08-28,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199277617.jpg,"安娜·卡里娜, 萨德·里波特, 安德烈·S·拉巴尔特, 吉莱娜·施伦贝格尔, Gérard Hoffman, 莫妮克·美辛, 保罗·帕维尔, 彼德·卡索维茨, Brice Parain, 亨利·埃托, Gilles Quéant, 阿尔弗雷德·亚当, Jean Ferrat, Jean-Paul Savignac, 拉斯洛·绍博, 让-吕克·戈达尔",法国,剧情,26217
1299481,查令十字街84号,8.6,1987-02-13,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1188142682.jpg,"安妮·班克罗夫特, 安东尼·霍普金斯, 朱迪·丹奇, 吉恩·代·巴尔, 莫瑞斯·德纳姆, 埃莉诺·戴维, 梅塞迪丝·鲁尔, 丹尼尔·格罗尔, 温迪·摩根, 伊恩·麦克尼奇, 吉恩·史密斯-卡梅隆, 汤姆·伊斯贝尔, 安妮·戴森, 康妮·布斯, 罗恩·卡罗尔, 格温·尼尔森, Bernie Passeltiner, Jill Powell, 山姆·斯通伯纳, Nelson Aspen, Michael John McGann, 詹姆斯·埃克豪斯, 托尼·托德, John Bardon, David Davenport, Marty Glickman, 鲁珀特·霍利迪-埃文斯","英国, 美国","传记, 剧情, 爱情",23701
3346464,给朱丽叶的信,7.6,2010-05-14,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p546362391.jpg,"阿曼达·塞弗里德, 盖尔·加西亚·贝纳尔, 克里斯托弗·艾甘, 瓦妮莎·雷德格雷夫, 马西娅·德波尼斯, 弗兰科·内罗, 阿什莉·利蕾",美国,"剧情, 喜剧, 爱情",87524
26061679,触不可及(美版),7.5,2019-11-22,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575135153.jpg,"凯文·哈特, 布莱恩·克兰斯顿, 妮可·基德曼, 阿雅·娜奥米·金, 贾西·迪阿洛·温斯顿, 吉纳维芙·安吉森, 格什菲·法拉哈尼, 泰特·多诺万, 朱丽安娜· 玛格丽丝, 克里斯蒂娜·张, 皮亚·梅切勒, 罗伯特·比齐克, 大卫·尼尔里姆, 迈克尔·J·莱昂斯, 桃乐丝·麦卡锡, 苏珊·萨瓦, 布莱恩·加拉格尔, 泰隆·米切尔·亨德森, 英德拉·A·托马斯, 简·摩尔, 莱曼·陈, 柯克·凯利, 希瑟·卡普阿诺",美国,"剧情, 喜剧",110642
1296463,色情男女,7.6,1996-11-28,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2288445630.jpg,"张国荣, 莫文蔚, 舒淇, 罗家英, 徐锦江, 秦沛, 刘青云, 丁子峻, 黄秋生, 黄岳泰, 谢志华, 木星, 钟碧霞, 陈德森, 张旭燊, 文兰, 谷德昭, 李子衡, 敖志君, 元彬, 王日平",中国香港,"剧情, 喜剧, 情色",43841
3804470,分手说爱你,7.4,2010-06-16,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p633976563.jpg,"房祖名, 薛凯琪, 邓健泓, 冼色丽, 金刚, 叶山豪",中国香港,"喜剧, 剧情, 爱情",79275
4873490,失恋33天,7.2,2011-11-08,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1252876266.jpg,"白百何, 文章, 张嘉益, 王耀庆, 张子萱, 郭京飞, 曹翠芬, 魏宗万, 海清, 廖凡, 徐梵溪, 李念, 焦俊艳, 艾如, 叶一云, 赵汉唐, 姚笛, 李晨, 马伊琍, 陈羽凡, 张歆艺, 张默, 刘天佐, 李晓峰, 乔大韦, 朱辉, 任巡, 王梓",中国大陆,"剧情, 爱情",595727
35613853,长津湖之水门桥,7.2,2022-02-01,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2846021991.jpg,"吴京, 易烊千玺, 朱亚文, 李晨, 韩东君, 张涵予, 耿乐, 杜淳, 段奕宏, 胡军, 王丽坤, 杨一威, 李卓扬, 何跃飞, 唐志强, 刘治威, 庄小龙, 辛玉波, 张跃, 许明虎, 王宁, 王振威, 陈泽轩, 李小锋, 詹姆斯·菲尔伯德, 约翰·克鲁兹, 史磊, 胡学良, 贺广治 , 黄晓航, 曹敖日格勒, 章小磊, 宋玉臣, 张志坤, 黎艾蒙, 爱琳, 马蒂亚斯·洛里里, 基里洛·舒尔加, 本·奥伦斯坦, 路迪, 罗瓦伊夫·巴巴尔, 德米特里·安东诺夫, 王全彬","中国大陆, 中国香港","剧情, 历史, 战争",376855
4889554,暮光之城4：破晓(下),7.3,2012-11-16,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1725916674.jpg,"克里斯汀·斯图尔特, 罗伯特·帕丁森, 泰勒·洛特纳, 彼得·费辛利, 伊莉莎白·里瑟, 阿什丽·格林尼, 杰克逊·拉斯波恩, 凯南·鲁兹, 妮基·瑞德, 比利·伯克, 查斯科·斯宾塞, 麦肯吉·弗依, 玛姬·格蕾斯, 杰米·坎贝尔·鲍尔, 克里斯托弗·海尔达尔, 麦克·辛, 拉蒂夫·克劳德, 丹尼尔·库德摩尔, 查理·比尤利, 达科塔·范宁, 卡梅隆·布莱特, 安德莉亚·鲍威尔, 玛安娜·本灵, Casey LaBow, 米娅·麦斯特罗, 克里斯蒂安·卡玛戈, 奥玛尔·梅特瓦利, 安德里亚·加布里埃尔, 安吉拉·萨拉弗安, 拉米·马雷克, 朱迪斯·沙克妮, 约翰·爱德华·李, 李·佩斯, 比尔·坦拉蒂, 托尼·特拉克斯, Erik Odom, 瓦莱瑞·卡瑞, 乔·安德森, 古里·温伯格, 诺尔·费舍, Amadou Ly, 维德尔·皮尔斯, 茱莉亚·琼斯, 波波·斯图尔特, J·D·普拉多, 克里斯蒂·柏克, 吉尔·伯明翰, 全知泰, 莎拉·克拉克, 祖蒂·弗兰, 艾迪·盖瑟吉, 凯姆·吉甘戴, 凯欧瓦·高登, 格雷厄姆·格林, 泰森·豪斯曼, 布莱丝·达拉斯·霍华德, 安娜·肯德里克, 婷塞尔·柯瑞, 蕾切尔·勒费夫尔, 亚历克斯·梅拉兹, 布朗森·佩尔提埃, 泽维尔·塞缪尔, 克里斯蒂·瑟拉图斯, 迈克·韦尔奇, 保罗·贝克, 泰勒·福雷斯特, 约书亚·古铁雷斯",美国,"剧情, 爱情, 惊悚, 奇幻, 冒险",191570
1366853,旺角黑夜,7.4,2004-05-20,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1052419765.jpg,"张柏芝, 吴彦祖, 方中信, 钱嘉乐, 梁俊一, 王合喜, 林雪, 李灿森, 萧洪, 曾健勇, 黄燕强, 蔡国强, 陈庆航, 陈世腾, 孙力民, 詹华亮, 黄浩坤, 周美成, 许明辉, 陈少华, 余铭衍, 戚务振, 黎志伟, 陆文卫, 王文成, 陈法蓉, 鲍起静, 方平, 查传谊, 陈望华, 刘锡贤, 惠天赐, 郭力行, 车保罗, 何彦桦, 丁家强",中国香港,"动作, 剧情, 犯罪, 爱情",61836
7152895,听说桐岛要退部,7.9,2012-08-11,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1591938486.jpg,"神木隆之介, 桥本爱, 大后寿寿花, 东出昌大, 清水久留巳, 铃木伸之, 落合扶树, 仲野太贺, 山本美月, 松冈茉优, 浅香航大, 前野朋哉, 岩井秀人, 栗原吾郎, 藤井武美, 奥村知史, 满岛光",日本,剧情,38714
27066152,悲情三角,7.5,2022-05-21,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2880467086.jpg,"哈里斯·迪金森, 查尔比·迪恩·科里克, 伍迪·哈里森, 扎特科·巴瑞克, 汉娜·奥尔登堡, 多莉·德莱昂, 卡罗琳娜·金宁, 松妮·梅勒斯, 奥利弗·福德·戴维斯, 薇琪·柏林, 伊赫斯·贝尔本, 阿文·卡纳尼安, 阿曼达·沃克, 亨里克·多尔辛, 让-克里斯托夫·弗里, 弗雷德里克·维金森, 斯蒂凡·戈迪克, 米娅·本森, 拉尔夫·希查, 马尔特·戈丁格","瑞典, 法国, 英国, 德国, 土耳其, 希腊, 美国, 丹麦, 瑞士, 墨西哥","剧情, 喜剧",75343
26985127,一出好戏,7.1,2018-08-10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529571873.jpg,"黄渤, 舒淇, 王宝强, 张艺兴, 于和伟, 王迅, 李勤勤, 李又麟, 宁浩, 管虎, 梁静, 徐峥, 陈德森, 张磊, 杨凯迪, 魏嘉镁, 袁子芸, 刘彦卿, 房晓航, 王俏, 李栋, 孙仲秋, 冯朔",中国大陆,"剧情, 喜剧",915817
3217165,城中大盗,7.5,2010-09-08,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p588491081.jpg,"本·阿弗莱克, 丽贝卡·豪尔, 乔恩·哈姆, 杰瑞米·雷纳, 布蕾克·莱弗利, 提图斯·维里沃, 皮特·波斯尔思韦特, 克里斯·库珀, 布莱恩·斯坎内尔, 乔治·卡罗尔, 特德·阿尔奇迪",美国,"犯罪, 剧情, 惊悚",70189
1303562,死囚越狱,8.5,1956-11-11,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1714790575.jpg,"弗朗索瓦·莱特瑞尔, 查尔斯·勒克莱恩, 莫里斯·贝尔布洛克, 罗兰·英纳德, 雅克·埃尔托, 罗杰·普朗肯",法国,"剧情, 战争, 惊悚",20813
1461985,闪闪的红星,7.6,1974-10-01,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1789642491.jpg,"祝新运, 刘江, 刘继忠, 高保成, 薄贯君, 李雪红, 赵汝平, 张桂兰, 张帆, 朱毅之",中国大陆,"剧情, 儿童, 战争",29721
